project_id,option_id,option_number,num_modules,module_wp,module_source,total_kwp,battery_kwh,battery_brand,battery_name,num_battery_units,has_battery,inverter_kw,inverter_brand,has_wallbox_design,wallbox_kw,wallbox_brand,has_heatpump,heatpump_kw,technologies,roof_type,primary_brand,num_brands,has_energy_manager,has_smart_meter,has_optimizer,has_surge_protection,has_scaffolding,has_meter_cabinet,total_line_items,count_InstallationFee,count_ServiceFee,count_Other,count_AccessoryToModule,count_AccessoryToBatteryStorage,count_AccessoryToInverter,count_AccessoryToWallbox,customer_contact_id,request_created_at,offer_created_at,first_signed_at,country,energy_demand_wh,energy_price_per_wh,energy_price_increase,energy_price_with_flexible_tariff,base_price_per_month,base_price_increase,load_profile,load_profile_editor_id,has_ev,ev_annual_drive_distance_km,has_solar,solar_size_kwp,solar_angle,solar_orientation,solar_built_year,solar_feedin_renumeration,solar_feedin_renumeration_post_eeg,has_storage,storage_size_kwh,storage_built_year,has_wallbox,wallbox_charge_speed_kw,heating_existing_type,heating_existing_cost_per_year,heating_existing_cost_increase_per_year,heating_existing_electricity_demand_kwh,heating_existing_heating_demand_wh,house_size_sqm,house_built_year,num_inhabitants,dataset_source,energy_demand_kwh,energy_price_ct_kwh,offer_date,offer_month
08294281bf69ff4e,9e2c4857cd9b33b5,1,0.0,0.0,none,0.0,15.0,EcoFlow,Battery LFP 15kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,EcoFlow,2,False,False,False,False,True,False,10,3,4,0,1,0,0,0,62c51a022d16a4bc,,2025-03-10 14:51:38.523000,2025-05-08 09:43:55.353000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-03-10 14:51:38.523,2025-03
0887f3f448c23438,d491885ffbb682e1,1,18.0,450.0,Substructure,8.1,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,1,False,False,False,True,True,True,14,5,2,2,1,0,1,0,154b682bc7809649,,2025-03-10 10:45:09.531000,2025-03-27 15:51:34.705000,Germany,3000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3000.0,32.0,2025-03-10 10:45:09.531,2025-03
08da8f17719a880d,33439305a5ed732c,1,67.0,450.0,CompletePackage,30.15,15.0,Sigenergy,Sigenergy AIOS Battery 6kWh,2.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,10,3,3,1,0,0,0,0,961eaf15b6013573,2025-10-15 14:44:43.089000,2025-11-05 16:55:38.448000,2025-11-05 00:00:00,Germany,11000000.0,0.00028,0.03,0.00024,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,11000.0,27.999999999999996,2025-11-05 16:55:38.448,2025-11
090d689ef70eb47d,ac6c29b40a0b0744,1,34.0,450.0,Substructure,15.3,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,1,False,False,False,False,False,False,10,4,3,0,1,0,0,0,0192cddb31c0e8c1,,2025-05-08 10:23:47.809000,2025-07-15 06:46:56.343000,Germany,8000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,8000.0,32.0,2025-05-08 10:23:47.809,2025-05
090f59f0ead3a429,abbb36eba969609f,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension Special,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,5041d46094fbf069,,2025-11-24 11:33:12.383000,2025-12-02 10:51:22.103000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-11-24 11:33:12.383,2025-11
092e67ef021b606d,63a41394bd6662be,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension B,1.0,True,0.0,none,True,22.0,Huawei,False,0.0,"ses,solar,wallbox",Unknown,Huawei,1,True,False,False,False,False,False,8,1,2,1,1,1,0,0,c9932649cb5bb9fc,,2024-09-30 13:15:59.717000,2024-11-28 14:43:02.173000,Germany,4500000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,45.0,2024-09-30 13:15:59.717,2024-09
092f84762b742324,69ba60d252c077b8,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension C,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,f664f31e676ebdbd,,2025-09-09 15:30:13.510000,2025-09-10 13:55:22.218000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-09-09 15:30:13.510,2025-09
093a3e22ec047d43,76f80a3e79a9bb4e,1,20.0,450.0,Substructure,9.0,10.0,SAJ,Battery 10kWh Pro,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,SAJ,1,False,False,False,False,False,True,10,4,2,0,1,0,1,0,de6753caefc785d7,,2025-11-18 11:41:14.083000,2025-12-16 09:55:07.281000,Germany,3500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,4000.0,14000000.0,,,,2a8ba8e2,3500.0,32.0,2025-11-18 11:41:14.083,2025-11
0953e7ac050f387d,7e82a7d3c4609c62,1,33.0,450.0,CompletePackage,14.85,6.0,Sigenergy,Sigenergy AIOS Battery 6kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,8,3,2,1,0,0,0,0,bcd3613fb762a338,2026-01-29 08:48:20.394000,2026-01-29 08:48:32.537000,2026-03-12 17:45:04.379000,Germany,1800000.0,0.00033,0.04,0.0002,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,1800.0,33.0,2026-01-29 08:48:32.537,2026-01
09a78e2dd93443e4,03dceade75cc8a65,1,38.0,450.0,Substructure,17.1,15.0,EcoFlow,Battery LFP 15kWh,1.0,True,0.0,none,True,22.0,EcoFlow,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,EcoFlow,2,False,False,False,False,True,True,16,6,3,0,1,0,1,1,911cf42a2ba9e71c,,2025-09-30 11:50:35.676000,2026-02-12 08:24:54.634000,Germany,3800000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3800.0,32.0,2025-09-30 11:50:35.676,2025-09
09ae3b9e60c27200,eba32e0055281035,1,18.0,450.0,Substructure,8.1,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,False,True,True,14,7,2,0,1,0,0,0,21bbd2f7035808a7,,2025-10-21 15:12:01.122000,2025-11-06 19:25:45.612000,Germany,10000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,10000.0,32.0,2025-10-21 15:12:01.122,2025-10
09bf9dbfe9433d93,2484cf64a6398a1b,1,15.0,450.0,Module,6.75,0.0,none,none,0.0,False,5.0,Sigenergy,False,0.0,none,False,0.0,solar,Unknown,Sigenergy,2,False,False,False,False,False,False,8,3,2,0,0,0,0,0,13ed344af75796fa,,2025-07-13 20:57:56.080000,2025-11-18 06:40:57.021000,Germany,4500000.0,0.00039,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4500.0,39.0,2025-07-13 20:57:56.080,2025-07
0a35a4a8ac27884d,c2c2f80468409f7f,1,33.0,450.0,CompletePackage,14.85,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,9,3,2,2,0,0,0,0,95a3f591c1b764ba,2026-01-26 15:45:01.010000,2026-01-26 15:45:10.778000,2026-02-10 11:50:37.112000,Germany,6170000.0,0.00034,0.04,0.0002,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,6170.0,34.0,2026-01-26 15:45:10.778,2026-01
0a371bc4c3cc7fc5,f15e1126b6026e91,1,13.0,450.0,Substructure,5.85,3.5,Enphase,Battery 3kWh Modular,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Roof,Enphase,1,False,False,False,True,True,True,17,4,2,2,1,2,3,0,a826d33d96733a1f,,2024-07-29 13:07:03.536000,2024-08-15 16:02:17.597000,Germany,2600000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2600.0,32.0,2024-07-29 13:07:03.536,2024-07
0aab9d38c9d3460e,20488149f48d4104,1,10.0,450.0,Substructure,4.5,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,EcoFlow,1,False,False,False,True,False,True,14,5,3,2,1,0,1,0,df4d40b26505cab0,,2025-08-07 11:32:35.230000,2025-08-15 13:11:33.455000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-08-07 11:32:35.230,2025-08
0ad1c974e2b2fd1f,882fd0df06b8c8c0,1,24.0,450.0,Substructure,10.8,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Metal Roof,EcoFlow,1,False,False,False,True,False,True,14,5,3,1,2,0,0,0,040cf74dd2811fbb,,2025-06-11 12:34:12.894000,2025-07-04 07:35:41.502000,Germany,4000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,32.0,2025-06-11 12:34:12.894,2025-06
0ad78837ebe938fe,b28b81a1078ef21f,1,33.0,450.0,CompletePackage,14.85,9.6,EcoFlow,EcoFlow Battery 5.1kWh,2.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,EcoFlow,1,False,False,False,False,False,False,9,3,1,3,0,0,0,0,85d9fb5688e18e8d,2026-02-03 15:06:24.995000,2026-02-03 15:08:00.008000,2026-04-22 11:19:18.658000,Germany,4500000.0,0.00039,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4500.0,39.0,2026-02-03 15:08:00.008,2026-02
0af1d0a410bdd776,68af7a8bcb3b48c9,1,9.0,450.0,Substructure,4.05,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof,Huawei,2,True,False,True,True,True,True,16,5,4,1,3,0,0,0,ba37a18785da622e,,2025-04-01 07:47:24.295000,2025-04-03 09:28:55.286000,Germany,4300000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4300.0,32.0,2025-04-01 07:47:24.295,2025-04
0b2d8927b7609c3d,ae9f4a6d368327a3,1,14.0,450.0,Substructure,6.3,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Concrete Roof,Huawei,1,False,True,False,False,True,False,7,1,2,0,2,0,0,0,4763b0043cee0142,,2024-06-24 12:06:06.478000,2024-07-07 12:32:24.145000,Germany,2100000.0,0.00035,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2100.0,34.99999999999999,2024-06-24 12:06:06.478,2024-06
0b38740286432a15,fea03c626e3709f5,1,20.0,450.0,Substructure,9.0,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,True,22.0,Huawei,False,0.0,"ses,solar,wallbox",Concrete Roof,Huawei,2,False,True,True,False,True,True,17,6,2,1,3,0,0,1,20226741858b6d5e,,2024-11-04 16:29:44.514000,2024-12-17 08:28:45.190000,Germany,6000000.0,0.0004,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6000.0,40.0,2024-11-04 16:29:44.514,2024-11
0b46f1c12c696f6f,bb40e84a87bb8ff5,1,20.0,450.0,CompletePackage,9.0,6.4,FoxESS,FoxESS Battery 3.3kWh L2,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,FoxESS,1,False,False,False,False,False,False,7,3,2,0,0,0,0,0,931bfab58cf1fddd,2026-02-10 10:33:24.112000,2026-02-26 06:30:49.116000,2026-03-25 13:04:37.321000,Germany,2500000.0,0.0004,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,2500.0,40.0,2026-02-26 06:30:49.116,2026-02
0b55c0052e21f30d,1f331850625f3ca4,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Huawei,1,True,True,False,False,False,False,7,1,2,1,1,1,0,0,785fa111ddb277c5,,2024-08-26 14:08:42.877000,2024-10-16 20:09:27.870000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2024-08-26 14:08:42.877,2024-08
0b8d9e28805e4908,2ca86a7d569deab2,1,28.0,450.0,Substructure,12.6,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,True,22.0,Huawei,False,0.0,"ses,solar,wallbox",Clay Tile Roof,Huawei,1,False,True,True,True,True,True,20,8,3,1,3,0,1,0,475efb7ea8ed58cf,,2025-09-11 13:07:00.452000,2025-09-19 20:15:24.296000,Germany,14500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,5500.0,19250000.0,,,,2a8ba8e2,14500.0,32.0,2025-09-11 13:07:00.452,2025-09
0b985db310aeb30e,c70ea4102aabec33,1,16.0,450.0,Substructure,7.2,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof Rack System,EcoFlow,1,False,False,False,True,True,False,15,4,3,4,1,0,0,0,82a60cc818035361,,2025-05-06 08:12:12.388000,2025-06-16 13:48:25.790000,Germany,3400000.0,0.00042,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3400.0,42.0,2025-05-06 08:12:12.388,2025-05
0c593ec924f4fb89,9814bfc22293c5b8,1,22.0,450.0,Substructure,9.9,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,True,22.0,Huawei,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,Huawei,3,True,False,True,False,True,True,18,6,4,0,3,0,0,1,77a1d2e9cbf7fb41,,2025-02-17 09:38:31.330000,2025-02-23 18:33:50.609000,Germany,4000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,32.0,2025-02-17 09:38:31.330,2025-02
0c5c33766f0bf892,3cff3cda54bec8be,1,0.0,0.0,none,0.0,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,4,0,2,0,0,1,0,0,196f83e2fd63b400,,2025-03-13 10:40:13.033000,2025-03-22 10:06:55.401000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-03-13 10:40:13.033,2025-03
0c8968e6e93f0efa,b52f0487e2f07329,1,67.0,450.0,CompletePackage,30.15,18.0,Sigenergy,Sigenergy AIOS Battery 9kWh,2.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,7,3,2,0,0,0,0,0,780c46232dc8eed2,2025-11-03 17:01:09.285000,2025-11-13 10:37:37.465000,2025-12-10 11:16:43.310000,Germany,9500000.0,0.00039,0.03,0.00022,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,9500.0,39.0,2025-11-13 10:37:37.465,2025-11
0cc7f88ecd251f73,914d92b83ac7ba82,1,12.0,450.0,Substructure,5.4,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,Huawei,1,True,False,False,True,False,False,9,3,2,0,2,0,0,0,101d8878a06fe411,,2024-07-23 10:39:08.415000,2025-05-14 06:48:57.866000,Germany,3000000.0,0.00033,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3000.0,33.0,2024-07-23 10:39:08.415,2024-07
0cd9424e134c70c9,e95555c3d1926fed,1,30.0,450.0,CompletePackage,13.5,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Unknown,Sigenergy,1,False,False,False,False,False,False,4,1,1,2,0,0,0,0,10d8dad799cf3981,,2025-09-11 12:38:42.944000,2025-12-05 13:58:05.580000,Germany,4500000.0,0.00039,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4500.0,39.0,2025-09-11 12:38:42.944,2025-09
0d4b5a4aa8f16b89,2b7c8b44d995067a,1,27.0,450.0,Substructure,12.15,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,EcoFlow,2,False,False,False,True,True,True,15,6,4,1,1,0,0,0,3ebd72755ddbcc16,,2025-02-17 12:41:55.013000,2025-03-25 12:35:42.643000,Germany,5500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,0.0,,2673.0,9355500.0,,,,2a8ba8e2,5500.0,32.0,2025-02-17 12:41:55.013,2025-02
0d604bcc25c469ef,9df8bd3e13a9b94e,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension Promo,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,baa2d2ac3a9ec268,,2026-04-13 06:45:13.659000,2026-04-17 18:24:34.399000,Germany,4500000.0,0.00032,0.03,,18.0,0.03,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2026-04-13 06:45:13.659,2026-04
0d62ebfaa678586c,3d433375117512cf,1,14.0,450.0,CompletePackage,6.3,6.0,Sigenergy,Sigenergy AIOS Battery 6kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,2,0,0,1,0,0,0,0,c7115a39cd7d8108,2025-10-02 13:30:16.636000,2025-11-06 19:29:05.367000,2025-11-24 14:04:00.798000,Germany,3000000.0,0.00039,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,3000.0,39.0,2025-11-06 19:29:05.367,2025-11
0e05534523807231,a0269bdf67daffc4,1,26.0,450.0,Substructure,11.7,5.0,Huawei,Battery 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Roof,Huawei,1,False,True,True,True,False,True,13,5,2,1,3,0,0,0,56642a17333da577,,2024-08-21 06:53:00.162000,2024-10-11 10:42:54.895000,Germany,2500000.0,0.0004,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2500.0,40.0,2024-08-21 06:53:00.162,2024-08
0e37b9c14544bdc3,21a9afee266bd840,1,16.0,450.0,Substructure,7.2,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,Huawei,1,True,False,True,True,True,True,18,7,3,1,3,0,1,0,8ca32992c904bbcd,,2025-05-16 13:03:07.301000,2025-07-08 09:41:13.681000,Germany,3100000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Gas,2668.0,,,21813000.0,,,,2a8ba8e2,3100.0,32.0,2025-05-16 13:03:07.301,2025-05
0e65cb7b08dc97c0,b094cb2fddd8a4a6,1,17.0,450.0,Substructure,7.65,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,1,False,False,False,True,True,False,14,6,2,2,1,0,0,0,dee3825bac4c8fac,,2025-02-12 07:20:15.895000,2025-03-13 21:31:34.462000,Germany,8000000.0,0.0004,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,8000.0,40.0,2025-02-12 07:20:15.895,2025-02
0e6ff7a68a3e1d7c,f9a3f16df949c113,1,16.0,450.0,Substructure,7.2,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof,EcoFlow,1,False,False,False,False,False,True,10,4,3,0,1,0,0,0,0d7406369f2b4e5f,,2025-05-02 08:45:05.687000,2025-09-10 09:11:58.095000,Germany,8000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,8000.0,32.0,2025-05-02 08:45:05.687,2025-05
0eaa6c9cbf724f83,a58b1df21f68d84f,1,26.0,450.0,Substructure,11.7,10.0,SAJ,Battery 10kWh Pro,1.0,True,0.0,none,True,11.0,SAJ,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,SAJ,2,False,False,False,False,True,True,19,8,2,1,2,1,1,0,87028844db290b2a,,2026-02-18 15:50:08.277000,2026-03-09 14:23:50.547000,Germany,5500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,5500.0,32.0,2026-02-18 15:50:08.277,2026-02
0eb06e1ae53cd6a2,245d22507d1a151a,1,18.0,450.0,Substructure,8.1,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,2,False,False,False,False,False,True,12,4,4,0,1,0,1,0,69b4677edb78b23b,,2025-03-10 09:46:40.445000,2025-03-14 11:10:40.743000,Germany,4000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,32.0,2025-03-10 09:46:40.445,2025-03
0eb3efee9cb65a6f,b90664123cdbfdf7,1,11.0,450.0,Substructure,4.95,10.0,SAJ,Battery 10kWh Pro,1.0,True,0.0,none,True,11.0,SAJ,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,SAJ,1,False,False,False,False,True,True,18,8,2,1,1,1,1,0,181e2ba6e41e130d,,2026-02-04 13:03:24.089000,2026-02-24 20:45:13.906000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2026-02-04 13:03:24.089,2026-02
0eb745850de13121,5413dd3718369a89,1,26.0,450.0,Substructure,11.7,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,EcoFlow,1,False,False,False,True,True,True,17,7,3,2,1,0,0,0,f612878da51bba74,,2025-07-31 04:56:06.988000,2025-08-05 12:47:52.658000,Germany,3450000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3450.0,32.0,2025-07-31 04:56:06.988,2025-07
0ee22274a7894748,a90c84adce2dccec,1,14.0,450.0,CompletePackage,6.3,6.4,FoxESS,FoxESS Battery 3.3kWh L2,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,FoxESS,1,False,False,False,False,False,False,3,0,0,2,0,0,0,0,5f71f90c3ee26ccf,2026-01-22 07:51:40.663000,2026-02-03 11:55:40.227000,2026-03-23 14:50:53.746000,Germany,3225000.0,0.00032,0.04,0.00022,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,3225.0,32.0,2026-02-03 11:55:40.227,2026-02
0f2c2dd0ce1f5c7e,345eac23f0c1a842,1,0.0,0.0,none,0.0,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Unknown,EcoFlow,1,False,False,False,False,False,False,8,4,2,0,0,0,0,0,491db9bc44a3b461,,2025-09-11 08:17:20.833000,2025-09-23 10:31:13.480000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-09-11 08:17:20.833,2025-09
0f661483c3962ca7,4d46a6a79ad260b8,1,18.0,450.0,Substructure,8.1,10.0,SAJ,Battery 10kWh Pro,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,SAJ,1,True,False,False,False,True,True,13,5,2,0,2,0,1,0,7ea48a2ecc591373,,2026-02-03 10:15:11.099000,2026-02-23 09:44:27.279000,Germany,5000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,5000.0,32.0,2026-02-03 10:15:11.099,2026-02
0f84ec4e854b96df,ecdb649fb9e3b003,1,33.0,450.0,CompletePackage,14.85,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,8,3,2,1,0,0,0,0,d652d3d577620769,,2025-12-15 11:04:51.806000,2026-01-14 13:15:09.891000,Germany,4000000.0,0.00034,0.03,0.0002,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4000.0,34.0,2025-12-15 11:04:51.806,2025-12
0fd6d414a8071061,9d37ad7f44924ddb,1,33.0,450.0,CompletePackage,14.85,12.0,Sigenergy,Sigenergy AIOS Battery 6kWh,2.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,8,3,3,0,0,0,0,0,a5b1eaa3a1218270,2025-07-14 12:06:32.531000,2025-09-03 14:27:20.324000,2025-11-18 14:04:34.752000,Germany,5000000.0,0.0003,0.03,0.00024,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,4000.0,14000000.0,,,,23c108b7,5000.0,30.0,2025-09-03 14:27:20.324,2025-09
104a07893e2e1e61,c6a5c4ffbef4d71e,1,9.0,450.0,Substructure,4.05,5.0,Huawei,Battery 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Metal Roof,Huawei,1,True,False,False,True,False,True,12,5,3,0,2,0,0,0,774ccf27b43bdc03,,2025-07-15 11:42:55.582000,2025-08-18 07:08:45.139000,Germany,4700000.0,0.00047,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4700.0,47.0,2025-07-15 11:42:55.582,2025-07
1069a995e7186dad,c7b45875de7527b3,1,0.0,0.0,none,0.0,15.0,EcoFlow,Battery LFP 15kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,EcoFlow,1,False,False,False,False,False,False,3,1,1,0,0,0,0,0,6cbfc9439f6a6c1a,,2025-09-09 10:52:22.730000,2025-09-25 14:08:45.313000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-09-09 10:52:22.730,2025-09
